'CN=List- Customer Services Time Off Request,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|TimeOffRequest@main.cobaltgroup.com|List- Customer Services Time Off Request'
'CN=List- Customer Services Training Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CustomerServicesTrainingTeam@exchange.Cobaltgroup.com|List- Customer Services Training Team'
'CN=List- Customer Services Training Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CustomerServicesTrainingTeam@main.cobaltgroup.com|List- Customer Services Training Team'
'CN=List- Customer Services Training Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CustomerServicesTrainingTeam@cobalt.com|List- Customer Services Training Team'
'CN=List- Customer Services Training Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CustomerServicesTrainingTeam@cobaltgroup.com|List- Customer Services Training Team'
'CN=List- Customer Services TSRs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|wca@cobalt.com|List- Customer Services TSRs'
'CN=List- Customer Services TSRs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|wca@main.cobaltgroup.com|List- Customer Services TSRs'
'CN=List- Customer Services TSRs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|wca@exchange.Cobaltgroup.com|List- Customer Services TSRs'
'CN=List- Customer Services TSRs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|wca@cobaltgroup.com|List- Customer Services TSRs'
'CN=List- Customer Services VW ProCare Mgmt Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CSVWProCareMgmtTeam@exchange.Cobaltgroup.com|List- Customer Services VW ProCare Mgmt Team'
'CN=List- Customer Services VW ProCare Mgmt Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CSVWProCareMgmtTeam@main.cobaltgroup.com|List- Customer Services VW ProCare Mgmt Team'
'CN=List- Customer Services VW ProCare Mgmt Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CSVWProCareMgmtTeam@cobalt.com|List- Customer Services VW ProCare Mgmt Team'
'CN=List- Customer Services VW ProCare Mgmt Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|CSVWProCareMgmtTeam@cobaltgroup.com|List- Customer Services VW ProCare Mgmt Team'
'CN=List- DA Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daleads@cobaltgroup.com|List- DA Leads'
'CN=List- DA Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daleads@exchange.Cobaltgroup.com|List- DA Leads'
'CN=List- DA Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daleads2@cobalt.com|List- DA Leads'
'CN=List- DA Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daleads2@main.cobaltgroup.com|List- DA Leads'
'CN=List- Daily Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysales@cobaltgroup.com|List- Daily Sales'
'CN=List- Daily Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysales@exchange.Cobaltgroup.com|List- Daily Sales'
'CN=List- Daily Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysales@cobalt.com|List- Daily Sales'
'CN=List- Daily Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysales@main.cobaltgroup.com|List- Daily Sales'
'CN=List- Daily Sales Log,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysaleslog@cobaltgroup.com|List- Daily Sales Log'
'CN=List- Daily Sales Log,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysaleslog@exchange.Cobaltgroup.com|List- Daily Sales Log'
'CN=List- Daily Sales Log,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysaleslog@cobalt.com|List- Daily Sales Log'
'CN=List- Daily Sales Log,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dailysaleslog@main.cobaltgroup.com|List- Daily Sales Log'
'CN=List- DAP Ad Cabinet,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPAdCabinet@exchange.Cobaltgroup.com|List- DAP Ad Cabinet'
'CN=List- DAP Ad Cabinet,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPAdCabinet@main.cobaltgroup.com|List- DAP Ad Cabinet'
'CN=List- DAP Ad Cabinet,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPAdCabinet@cobalt.com|List- DAP Ad Cabinet'
'CN=List- DAP Ad Cabinet,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPAdCabinet@cobaltgroup.com|List- DAP Ad Cabinet'
'CN=List- DAP Assist Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|List-DAPAssistTeam@exchange.Cobaltgroup.com|List- DAP Assist Team'
'CN=List- DAP Assist Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|List-DAPAssistTeam@main.cobaltgroup.com|List- DAP Assist Team'
'CN=List- DAP Assist Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|List-DAPAssistTeam@cobalt.com|List- DAP Assist Team'
'CN=List- DAP Assist Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|List-DAPAssistTeam@cobaltgroup.com|List- DAP Assist Team'
'CN=List- DAP Issue,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPIssue@exchange.Cobaltgroup.com|List- DAP Issue'
'CN=List- DAP Issue,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPIssue@main.cobaltgroup.com|List- DAP Issue'
'CN=List- DAP Issue,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPIssue@cobalt.com|List- DAP Issue'
'CN=List- DAP Issue,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPIssue@cobaltgroup.com|List- DAP Issue'
'CN=List- DAP Operations,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPOperations@exchange.Cobaltgroup.com|List- DAP Operations'
'CN=List- DAP Operations,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPOperations@main.cobaltgroup.com|List- DAP Operations'
'CN=List- DAP Operations,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPOperations@cobalt.com|List- DAP Operations'
'CN=List- DAP Operations,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPOperations@cobaltgroup.com|List- DAP Operations'
'CN=List- DAP Reporting,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPReporting@exchange.Cobaltgroup.com|List- DAP Reporting'
'CN=List- DAP Reporting,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPReporting@main.cobaltgroup.com|List- DAP Reporting'
'CN=List- DAP Reporting,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPReporting@cobalt.com|List- DAP Reporting'
'CN=List- DAP Reporting,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DAPReporting@cobaltgroup.com|List- DAP Reporting'
'CN=List- DART Pilot,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DARTPilot@cobalt.com|List- DART Pilot'
'CN=List- DART Pilot,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DARTPilot@exchange.Cobaltgroup.com|List- DART Pilot'
'CN=List- DART Pilot,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DARTPilot@main.cobaltgroup.com|List- DART Pilot'
'CN=List- DART Pilot,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DARTPilot@cobaltgroup.com|List- DART Pilot'
'CN=List- DAS,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|das@cobaltgroup.com|List- DAS'
'CN=List- DAS,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|das@exchange.Cobaltgroup.com|List- DAS'
'CN=List- DAS,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|das@cobalt.com|List- DAS'
'CN=List- DAS,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|das2@main.cobaltgroup.com|List- DAS'
'CN=List- DAS ERRP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daserrp@cobalt.com|List- DAS ERRP'
'CN=List- DAS ERRP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daserrp@main.cobaltgroup.com|List- DAS ERRP'
'CN=List- DAS ERRP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daserrp@exchange.cobaltgroup.com|List- DAS ERRP'
'CN=List- DAS ERRP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|daserrp@cobaltgroup.com|List- DAS ERRP'
'CN=List- DAS Kia Issues,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|kiaissues@cobaltgroup.com|List- DAS Kia Issues'
'CN=List- DAS Kia Issues,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|kiaissues@exchange.Cobaltgroup.com|List- DAS Kia Issues'
'CN=List- DAS Kia Issues,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|kiaissues@cobalt.com|List- DAS Kia Issues'
'CN=List- DAS Kia Issues,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|kiaissues@main.cobaltgroup.com|List- DAS Kia Issues'
'CN=List- Data Alerts,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataAlerts@exchange.Cobaltgroup.com|List- Data Alerts'
'CN=List- Data Alerts,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataAlerts@main.cobaltgroup.com|List- Data Alerts'
'CN=List- Data Alerts,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataAlerts@cobalt.com|List- Data Alerts'
'CN=List- Data Alerts,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataAlerts@cobaltgroup.com|List- Data Alerts'
'CN=List- Data Products All,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpall@exchange.Cobaltgroup.com|List- Data Products All'
'CN=List- Data Products All,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpall@cobaltgroup.com|List- Data Products All'
'CN=List- Data Products All,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpall@cobalt.com|List- Data Products All'
'CN=List- Data Products All,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpall@main.cobaltgroup.com|List- Data Products All'
'CN=List- Data Products Core,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpcore@cobalt.com|List- Data Products Core'
'CN=List- Data Products Core,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpcore@main.cobaltgroup.com|List- Data Products Core'
'CN=List- Data Products Core,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpcore@exchange.Cobaltgroup.com|List- Data Products Core'
'CN=List- Data Products Core,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dpcore@cobaltgroup.com|List- Data Products Core'
'CN=List- Data Products Monitoring,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsMonitoring@cobaltgroup.com|List- Data Products Monitoring'
'CN=List- Data Products Monitoring,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsMonitoring@exchange.Cobaltgroup.com|List- Data Products Monitoring'
'CN=List- Data Products Monitoring,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsMonitoring@cobalt.com|List- Data Products Monitoring'
'CN=List- Data Products Monitoring,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsMonitoring@main.cobaltgroup.com|List- Data Products Monitoring'
'CN=List- Data Products On Call,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsOnCall@cobaltgroup.com|List- Data Products On Call'
'CN=List- Data Products On Call,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsOnCall@exchange.Cobaltgroup.com|List- Data Products On Call'
'CN=List- Data Products On Call,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsOnCall@cobalt.com|List- Data Products On Call'
'CN=List- Data Products On Call,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataProductsOnCall@main.cobaltgroup.com|List- Data Products On Call'
'CN=List- Data Products Page Layout,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataPageLayout@cobaltgroup.com|List- Data Products Page Layout'
'CN=List- Data Products Page Layout,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataPageLayout@exchange.Cobaltgroup.com|List- Data Products Page Layout'
'CN=List- Data Products Page Layout,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataPageLayout@cobalt.com|List- Data Products Page Layout'
'CN=List- Data Products Page Layout,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DataPageLayout@main.cobaltgroup.com|List- Data Products Page Layout'
'CN=List- Data Products Site Reporter,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dataproductssitereporter@cobaltgroup.com|List- Data Products Site Reporter'
'CN=List- Data Products Site Reporter,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dataproductssitereporter@exchange.Cobaltgroup.com|List- Data Products Site Reporter'
'CN=List- Data Products Site Reporter,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dataproductssitereporter@cobalt.com|List- Data Products Site Reporter'
'CN=List- Data Products Site Reporter,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dataproductssitereporter@main.cobaltgroup.com|List- Data Products Site Reporter'
'CN=List- Data Relationships,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|datarelationships@cobaltgroup.com|List- Data Relationships'
'CN=List- Data Relationships,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|datarelationships@exchange.Cobaltgroup.com|List- Data Relationships'
'CN=List- Data Relationships,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|datarelationships@cobalt.com|List- Data Relationships'
'CN=List- Data Relationships,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|datarelationships@main.cobaltgroup.com|List- Data Relationships'
'CN=List- DBArchs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dbarchs@cobalt.com|List- DBArchs'
'CN=List- DBArchs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dbarchs@main.cobaltgroup.com|List- DBArchs'
'CN=List- DBArchs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dbarchs@exchange.Cobaltgroup.com|List- DBArchs'
'CN=List- DBArchs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dbarchs@cobaltgroup.com|List- DBArchs'
'CN=List- DCX RFQ Core Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|rfqcoreteam@cobaltgroup.com|List- DCX RFQ Core Team'
'CN=List- DCX RFQ Core Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|rfqcoreteam@exchange.Cobaltgroup.com|List- DCX RFQ Core Team'
'CN=List- DCX RFQ Core Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|rfqcoreteam@cobalt.com|List- DCX RFQ Core Team'
'CN=List- DCX RFQ Core Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|rfqcoreteam@main.cobaltgroup.com|List- DCX RFQ Core Team'
'CN=List- DCX RFQ Full Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQFullTeam@cobaltgroup.com|List- DCX RFQ Full Team'
'CN=List- DCX RFQ Full Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQFullTeam@exchange.Cobaltgroup.com|List- DCX RFQ Full Team'
'CN=List- DCX RFQ Full Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQFullTeam@cobalt.com|List- DCX RFQ Full Team'
'CN=List- DCX RFQ Full Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQFullTeam@main.cobaltgroup.com|List- DCX RFQ Full Team'
'CN=List- DCX RFQ Technical Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQTechTeam@cobaltgroup.com|List- DCX RFQ Technical Team'
'CN=List- DCX RFQ Technical Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQTechTeam@exchange.Cobaltgroup.com|List- DCX RFQ Technical Team'
'CN=List- DCX RFQ Technical Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQTechTeam@cobalt.com|List- DCX RFQ Technical Team'
'CN=List- DCX RFQ Technical Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|RFQTechTeam@main.cobaltgroup.com|List- DCX RFQ Technical Team'
'CN=List- Dealer News,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dealernews@cobalt.com|List- Dealer News'
'CN=List- Dealer News,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dealernews@exchange.Cobaltgroup.com|List- Dealer News'
'CN=List- Dealer News,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dealernews@main.cobaltgroup.com|List- Dealer News'
'CN=List- Dealer News,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|dealernews@cobaltgroup.com|List- Dealer News'
'CN=List- DEM Leadership,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DEMLeadership@exchange.Cobaltgroup.com|List- DEM Leadership'
'CN=List- DEM Leadership,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DEMLeadership@main.cobaltgroup.com|List- DEM Leadership'
'CN=List- DEM Leadership,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DEMLeadership@cobalt.com|List- DEM Leadership'
'CN=List- DEM Leadership,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DEMLeadership@cobaltgroup.com|List- DEM Leadership'
'CN=List- Demo Friday,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DemoFriday@exchange.Cobaltgroup.com|List- Demo Friday'
'CN=List- Demo Friday,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DemoFriday@main.cobaltgroup.com|List- Demo Friday'
'CN=List- Demo Friday,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DemoFriday@cobalt.com|List- Demo Friday'
'CN=List- Demo Friday,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DemoFriday@cobaltgroup.com|List- Demo Friday'
'CN=List- Departures,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Departures@cobaltgroup.com|List- Departures'
'CN=List- Departures,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Departures@exchange.Cobaltgroup.com|List- Departures'
'CN=List- Departures,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Departures@cobalt.com|List- Departures'
'CN=List- Departures,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Departures@main.cobaltgroup.com|List- Departures'
'CN=List- Design,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|design4@cobaltgroup.com|List- Design'
'CN=List- Design,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|design@exchange.Cobaltgroup.com|List- Design'
'CN=List- Design,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|design3@main.cobaltgroup.com|List- Design'
'CN=List- Design,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|design4@cobalt.com|List- Design'
'CN=List- Design,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|design7@cobaltgroup.com|List- Design'
'CN=List- DETROIT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|detroit@cobaltgroup.com|List- DETROIT'
'CN=List- DETROIT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|detroit@exchange.Cobaltgroup.com|List- DETROIT'
'CN=List- DETROIT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|detroit@cobalt.com|List- DETROIT'
'CN=List- DETROIT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|detroit@main.cobaltgroup.com|List- DETROIT'
'CN=List- DEV,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|listdev@cobalt.com|List- DEV'
'CN=List- DEV,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|listdev@exchange.Cobaltgroup.com|List- DEV'
'CN=List- DEV,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|listdev@main.cobaltgroup.com|List- DEV'
'CN=List- DEV,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|listdev@cobaltgroup.com|List- DEV'
'CN=List- Dev ADP DAP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPDAP@exchange.Cobaltgroup.com|List- Dev ADP DAP'
'CN=List- Dev ADP DAP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPDAP@main.cobaltgroup.com|List- Dev ADP DAP'
'CN=List- Dev ADP DAP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPDAP@cobalt.com|List- Dev ADP DAP'
'CN=List- Dev ADP DAP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPDAP@cobaltgroup.com|List- Dev ADP DAP'
'CN=List- Dev ADP Media,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPMedia@exchange.Cobaltgroup.com|List- Dev ADP Media'
'CN=List- Dev ADP Media,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPMedia@main.cobaltgroup.com|List- Dev ADP Media'
'CN=List- Dev ADP Media,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPMedia@cobalt.com|List- Dev ADP Media'
'CN=List- Dev ADP Media,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPMedia@cobaltgroup.com|List- Dev ADP Media'
'CN=List- Dev ADP OnStation,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPOnStation@exchange.Cobaltgroup.com|List- Dev ADP OnStation'
'CN=List- Dev ADP OnStation,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPOnStation@main.cobaltgroup.com|List- Dev ADP OnStation'
'CN=List- Dev ADP OnStation,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPOnStation@cobalt.com|List- Dev ADP OnStation'
'CN=List- Dev ADP OnStation,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevADPOnStation@cobaltgroup.com|List- Dev ADP OnStation'
'CN=List- Dev Austin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevAustin@exchange.Cobaltgroup.com|List- Dev Austin'
'CN=List- Dev Austin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevAustin@main.cobaltgroup.com|List- Dev Austin'
'CN=List- Dev Austin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevAustin@cobalt.com|List- Dev Austin'
'CN=List- Dev Austin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevAustin@cobaltgroup.com|List- Dev Austin'
'CN=List- Dev Bangalore,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevBangalore@exchange.Cobaltgroup.com|List- Dev Bangalore'
'CN=List- Dev Bangalore,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevBangalore@main.cobaltgroup.com|List- Dev Bangalore'
'CN=List- Dev Bangalore,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevBangalore@cobalt.com|List- Dev Bangalore'
'CN=List- Dev Bangalore,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevBangalore@cobaltgroup.com|List- Dev Bangalore'
'CN=List- Dev CORE BOL,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBOL@exchange.Cobaltgroup.com|List- Dev CORE BOL'
'CN=List- Dev CORE BOL,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBOL@main.cobaltgroup.com|List- Dev CORE BOL'
'CN=List- Dev CORE BOL,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBOL@cobalt.com|List- Dev CORE BOL'
'CN=List- Dev CORE BOL,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBOL@cobaltgroup.com|List- Dev CORE BOL'
'CN=List- Dev CORE BuzzTrack,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBuzzTrack@exchange.Cobaltgroup.com|List- Dev CORE BuzzTrack'
'CN=List- Dev CORE BuzzTrack,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBuzzTrack@main.cobaltgroup.com|List- Dev CORE BuzzTrack'
'CN=List- Dev CORE BuzzTrack,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBuzzTrack@cobalt.com|List- Dev CORE BuzzTrack'
'CN=List- Dev CORE BuzzTrack,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREBuzzTrack@cobaltgroup.com|List- Dev CORE BuzzTrack'
'CN=List- Dev CORE CRM,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCORECRM@exchange.Cobaltgroup.com|List- Dev CORE CRM'
'CN=List- Dev CORE CRM,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCORECRM@main.cobaltgroup.com|List- Dev CORE CRM'
'CN=List- Dev CORE CRM,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCORECRM@cobalt.com|List- Dev CORE CRM'
'CN=List- Dev CORE CRM,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCORECRM@cobaltgroup.com|List- Dev CORE CRM'
'CN=List- Dev CORE DGP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREDGP@exchange.Cobaltgroup.com|List- Dev CORE DGP'
'CN=List- Dev CORE DGP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREDGP@main.cobaltgroup.com|List- Dev CORE DGP'
'CN=List- Dev CORE DGP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREDGP@cobalt.com|List- Dev CORE DGP'
'CN=List- Dev CORE DGP,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREDGP@cobaltgroup.com|List- Dev CORE DGP'
'CN=List- Dev CORE InMarket,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|DevCOREInMarket@exchange.Cobaltgroup.com|List- Dev CORE InMarket'
